2018/8/22,9:37:29
FirmwareVer=DropsondeV2OPC-PCBV4 012ic.SPIdef.............BS
bb0,bb1,bb2,bb3,bb4,bb5,bb6,bb7,bb8,bb9,bb10,bb11,bb12,bb13,bb14,GSC,ID
20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,1.00,4
time,temp,hum,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b1tof,b3tof,b5tof,b7tof,period,csum,glitch,longtof,rejrat
943,393,975,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,255,255,4,0,45779,27,211,178,1
1089,391,981,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,4421,9,69,17,0
1228,390,986,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,4172,8,76,16,0
1370,390,982,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,4246,4,150,16,1
1505,389,982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,4048,1,208,15,0
1639,389,981,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,4015,6,175,15,0
1774,389,980,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,4012,6,172,15,0
1908,389,980,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,108,0,0,0,4015,4,175,15,0
2043,388,979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,4049,1,209,15,0
2179,388,982,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,4051,2,211,15,0
2329,388,974,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,4536,4,184,17,0
2466,389,975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4124,1,28,16,2
2601,389,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4054,0,214,15,0
2737,390,974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4051,1,211,15,0
2874,389,1021,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,4083,2,243,15,0
3011,390,970,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4121,2,25,16,0
3145,390,961,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,4017,4,177,15,1
3282,390,966,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,4124,4,28,16,0
3423,391,973,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,4209,2,113,16,0
3561,390,980,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,4125,3,29,16,0
3697,390,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4089,0,249,15,0
3832,390,968,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4052,1,212,15,1
3969,390,964,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4054,2,214,15,0
4105,390,968,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4088,1,248,15,0
4241,390,964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,4086,1,246,15,0
4430,391,964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,5814,1,182,22,0
4567,390,961,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,4089,2,249,15,0
4704,390,960,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,4122,1,26,16,1
4840,390,963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4050,1,210,15,0
4976,388,961,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,4086,1,246,15,0
5113,390,962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,4122,1,26,16,0
5249,390,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4052,0,212,15,0
5385,391,963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4050,1,210,15,0
5525,390,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4212,0,116,16,0
5660,392,953,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,4049,2,209,15,1
5797,391,956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,4125,1,29,16,0
5935,392,956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4091,1,251,15,0
6071,392,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4090,0,250,15,0
6206,392,957,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4053,3,213,15,0
6342,392,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4090,0,250,15,0
6494,391,954,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4577,1,225,17,0
6631,392,953,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,4090,2,250,15,0
6767,393,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4091,0,251,15,0
6902,392,958,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,4053,2,213,15,0
7040,392,954,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,4090,1,250,15,0
7177,393,954,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,4127,2,31,16,0
7313,393,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4056,0,216,15,1
7452,394,955,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4178,1,82,16,0
7587,392,954,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4054,1,214,15,0
7724,392,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,0,252,15,1
7860,392,958,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4056,2,216,15,2
7996,392,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4088,0,248,15,0
8131,393,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4055,0,215,15,0
8266,393,959,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,4055,3,215,15,0
8403,393,952,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,4088,3,248,15,0
8590,401,963,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,5739,2,107,22,0
8727,393,964,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,4092,2,252,15,0
8864,393,963,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4127,2,31,16,1
8999,393,959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4055,1,215,15,2
9137,393,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4088,0,248,15,0
9272,392,963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4053,1,213,15,1
9408,393,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4090,0,250,15,0
9547,393,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4179,0,83,16,0
9682,394,960,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,4019,3,179,15,1
9820,392,983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,4125,1,29,16,0
9956,393,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4091,0,251,15,1
10092,393,967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4053,1,213,15,0
10229,393,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4126,0,30,16,0
10365,394,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4058,0,218,15,0
10502,394,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4086,0,246,15,0
10654,393,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4612,0,4,18,0
10788,394,963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4020,1,180,15,0
10926,394,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4126,0,30,16,0
11062,394,964,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,4054,2,214,15,1
11199,394,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4125,0,29,16,0
11334,394,959,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,4056,2,216,15,0
11473,394,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4160,0,64,16,0
11613,394,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4178,0,82,16,0
11748,394,959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,4055,1,215,15,0
11887,394,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4164,0,68,16,0
12022,394,959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,4054,1,214,15,1
12160,394,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4123,0,27,16,0
12296,393,961,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,4055,1,215,15,1
12434,393,958,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,4160,2,64,16,0
12608,393,962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5303,1,183,20,0
12761,394,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4612,0,4,18,0
12895,393,963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,4020,1,180,15,1
13033,393,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4161,0,65,16,2
13169,393,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4055,0,215,15,0
13305,390,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4089,0,249,15,0
13442,393,959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,1,252,15,0
13579,393,959,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,4090,2,250,15,0
13721,393,960,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,4282,3,186,16,1
13858,393,952,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,4125,2,29,16,0
13996,393,963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4088,1,248,15,0
14132,394,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4088,0,248,15,0
14268,394,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4089,0,249,15,0
14405,393,938,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4092,3,252,15,1
14542,393,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4127,0,31,16,2
14694,393,964,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,4575,5,223,17,1
14832,393,962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4163,1,67,16,0
14968,393,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4055,0,215,15,0
15105,395,964,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,4092,3,252,15,0
15244,393,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4160,0,64,16,0
15379,394,963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4056,1,216,15,1
15515,393,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,0,252,15,0
15652,394,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4091,0,251,15,0
15793,394,962,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,4217,2,121,16,0
15932,394,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4199,0,103,16,0
16077,394,962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4381,1,29,17,0
16214,394,963,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,4053,2,213,15,0
16352,393,965,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,4162,11,66,16,2
16490,392,964,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,4121,4,25,16,0
16662,392,964,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,5274,10,154,20,0
16817,392,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4679,0,71,18,0
16952,391,968,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,4057,1,217,15,0
17090,392,965,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,2,32,16,0
17225,391,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4061,0,221,15,2
17362,392,963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4089,1,249,15,0
17499,392,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4089,0,249,15,1
17635,392,963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,1,252,15,0
17772,391,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4093,0,253,15,0
17912,391,962,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4215,4,119,16,0
18049,391,962,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4093,2,253,15,0
18186,391,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4091,0,251,15,0
18322,391,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4091,0,251,15,0
18459,391,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4094,0,254,15,3
18595,391,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4089,0,249,15,1
18732,392,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,0,252,15,0
18884,390,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,0,7,18,0
19019,390,961,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,166,0,0,0,4024,2,184,15,2
19158,390,962,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,4162,3,66,16,0
19295,391,1009,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,4094,2,254,15,1
19434,391,963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,4198,1,102,16,0
19572,392,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4126,0,30,16,1
19707,389,967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,4059,1,219,15,1
19850,392,959,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,4286,3,190,16,0
19989,392,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4165,0,69,16,0
20124,394,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4058,0,218,15,0
20261,392,966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4093,1,253,15,0
20399,393,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4127,0,31,16,1
20535,393,949,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,4054,1,214,15,0
20708,393,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5292,0,172,20,0
20844,392,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,0,252,15,0
20997,396,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4611,0,3,18,0
21131,391,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4020,0,180,15,0
21268,391,962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,4094,1,254,15,0
21405,392,961,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,4129,3,33,16,0
21542,391,945,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,4093,3,253,15,0
21681,392,962,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,4166,3,70,16,0
21819,392,950,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4127,1,31,16,0
21959,392,966,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,4219,2,123,16,0
22098,390,957,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,4164,2,68,16,1
22236,392,961,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,4126,1,30,16,0
22373,391,959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,4093,1,253,15,0
22511,391,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4166,0,70,16,0
22647,392,962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,4059,1,219,15,0
22786,392,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4166,0,70,16,0
22922,392,972,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,4057,2,217,15,0
23076,392,957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,4688,1,80,18,0
23214,391,966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,4129,1,33,16,3
23352,391,962,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,4130,3,34,16,0
23488,390,963,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,4096,2,0,16,0
23625,398,960,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,4095,3,255,15,0
23763,391,961,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,4164,4,68,16,0
23902,390,967,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,4132,4,36,16,1
24043,390,965,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,4252,5,156,16,1
24181,389,965,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,4125,4,29,16,0
24318,389,983,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,4123,3,27,16,0
24456,390,964,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,4125,3,29,16,0
24593,389,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4091,0,251,15,0
24765,389,963,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,5257,9,137,20,0
24902,388,966,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,4127,6,31,16,0
25055,387,966,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,4607,8,255,17,0
25193,387,970,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,4129,1,33,16,0
25330,388,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4127,0,31,16,0
25465,387,964,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,4054,2,214,15,0
25604,387,965,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,4130,6,34,16,0
25740,388,967,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,4094,4,254,15,0
25878,388,968,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,4127,10,31,16,1
26015,388,925,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,4125,9,29,16,0
26156,387,970,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,4216,7,120,16,0
26294,384,961,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,4128,13,32,16,0
26432,385,963,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,4165,19,69,16,0
26571,383,965,0,37,2,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,4166,39,70,16,0
26711,381,963,0,29,3,4,1,0,0,0,2,0,1,0,0,0,0,72,95,0,0,4166,46,70,16,0
26850,381,967,0,23,2,1,2,0,2,0,0,0,1,0,1,0,1,34,54,0,0,4200,34,104,16,0
26991,381,967,0,17,4,2,2,0,0,0,0,0,0,1,1,0,0,35,40,0,0,4234,30,138,16,0
27148,381,981,0,41,6,4,1,1,0,1,0,2,0,0,0,0,0,30,49,108,54,4755,61,147,18,0
27292,381,965,0,56,10,3,1,1,0,2,0,0,1,0,0,0,0,121,38,35,41,4341,77,245,16,0
27438,378,966,1,45,4,4,1,4,1,0,0,0,0,2,0,1,0,89,39,36,0,4378,68,26,17,2
27579,380,970,1,43,4,0,1,0,0,1,0,0,0,0,0,0,0,22,0,0,31,4236,51,140,16,0
27719,379,971,1,39,3,2,3,1,0,0,0,0,0,0,0,0,0,22,43,31,0,4235,49,139,16,1
27862,377,971,0,45,3,1,0,0,0,1,0,0,0,0,0,0,0,24,43,0,33,4271,52,175,16,1
28004,379,975,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,4271,12,175,16,1
28147,379,970,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,70,120,0,0,4323,9,227,16,2
28288,379,974,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,4200,11,104,16,0
28427,378,975,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,4199,13,103,16,0
28567,378,968,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,56,98,0,0,4200,7,104,16,1
28705,377,969,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,38,0,78,0,4162,15,66,16,0
28880,370,968,0,18,1,0,0,0,0,1,0,0,0,0,0,0,0,190,0,0,200,5331,20,211,20,1
29023,376,969,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,4307,16,211,16,2
29179,376,963,0,11,3,1,0,0,0,0,0,0,0,0,0,0,0,48,94,0,0,4723,15,115,18,0
29320,376,964,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,4236,12,140,16,0
